product_id,brand_name,pants_description,price,mrp,discount_percent,ratings,number_of_ratings
21560,Moda Rapido,Men Slim Fit Jeans,481,1299,0.62,2.2,5
21561,WROGN,Men Anti Fit Jeans,1623,2799,0.42,4.2,42
21562,Campus Sutra,Men Slim Fit Jeans,493,1899,0.74,4.2,42
21563,Metronaut,Men Jeans,489,1299,8.1,4.2,42
21564,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,489,1299,8.1,4.2,42
21565,Metronaut,Mom Fit Clean Look Jeans,489,1299,8.1,4.2,42
21566,Metronaut,Men Boyfriend Fit Jeans,490,1299,8.09,4.2,42
21567,Roadster,Men Regular Fit Mid-Rise Jeans,759,1899,0.6,4,63
21568,Metronaut,Mid-Rise Regular Fit Jeans,469,1299,8.3,4,63
21569,Metronaut,Mid-Rise Baggy Jeans,469,1299,8.3,4,63
21570,Flying Machine,Slim Fit Stretchable Jeans,1829,2999,0.39,4,63
21571,Bene Kleed,Men Relaxed Fit Jeans,475,2799,0.83,4,63
21572,Metronaut,Men Low-Rise Regular Fit Jeans,499,1299,8,4,63
21573,Levis,Men 511 Slim Fit Jeans,1478,2899,0.49,4.3,264
21574,Moda Rapido,Men Slim Fit Mid-Rise Jeans,467,1299,0.64,4.3,264
21575,Moda Rapido,Men Slim Fit Mid-Rise Jeans,467,1299,0.64,4.3,264
21576,United Colors of Benetton,Men Mid-Rise Regular Fit Jeans,467,1299,0.64,4.3,264
21577,Moda Rapido,Men Regular Fit Mid-Rise Jeans,467,1299,0.64,4.3,264
21578,Metronaut,Men Jeans,470,1299,8.29,4.3,264
21579,Calvin Klein Jeans,Men Slim Fit Jeans,470,1299,8.29,4.3,264
21580,Metronaut,Men Relaxed Fit Jeans,470,1299,8.29,4.3,264
21581,Metronaut,Men Boyfriend Fit Jeans,470,1299,8.29,4.3,264
21582,WROGN,Men Slim Fit Stretchable Jeans,1275,2199,0.42,4.2,130
21583,Metronaut,Men Jeans,470,1299,8.29,4.2,130
21584,Metronaut,Men Jeans,470,1299,8.29,4.2,130
21585,Flying Machine,Men Relaxed Fit Jeans,2309,3499,0.34,4.2,130
21586,Metronaut,Men Jeans,469,1299,8.3,4.2,130
21587,COMFITS,Men Regular Fit Mid-Rise Jeans,490,1299,8.09,4.2,130
21588,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,490,1299,8.09,4.2,130
21589,COMFITS,Men Jeans,490,1299,8.09,4.2,130
21590,COMFITS,Men Jeans,468,1299,8.31,4.2,130
21591,Levis,Men 511 Slim Fit Jeans,2079,3999,0.48,3.9,31
21592,COMFITS,Men Boyfriend Fit Jeans,490,1299,8.09,3.9,31
21593,COMFITS,Men Regular Fit Jeans,490,1299,8.09,3.9,31
21594,Flying Machine,Men Slim Fit Jeans,1549,2499,0.38,3.9,31
21595,COMFITS,Men Classic Cargo Styles Jeans,488,1299,8.11,3.9,31
21596,COMFITS,Men Mid-Rise Jeans,470,1299,8.29,3.9,31
21597,WROGN,Men Anti Fit Jeans,1399,2799,0.5,4.1,25
21598,COMFITS,Men Straight Fit Jeans,469,1299,8.3,4.1,25
21599,COMFITS,Mid-Rise Cotton Cargo Jeans,489,1299,8.1,4.1,25
21600,Mufti,Men Mid-Rise Skinny Fit Jeans,1393,3399,0.59,3.8,16
21601,WROGN,Men Loose Fit Cotton Jeans,1374,2499,0.45,4.2,57
21602,Flying Machine,Men Slim Fit Jeans,1829,2999,0.39,4.6,5
21603,COMFITS,Men Jeans,468,1299,8.31,4.6,5
21604,COMFITS,Men Boyfriend Fit Jeans,468,1299,8.31,4.6,5
21605,United Colors of Benetton,Men Relaxed Fit Mid-Rise Jeans,468,1299,8.31,4.6,5
21606,COMFITS,Men Relaxed Fit Jeans,468,1299,8.31,4.6,5
21607,COMFITS,Men Mid-Rise Jeans,470,1299,8.29,4.6,5
21608,Roadster,Men Wide Leg Jeans,805,2599,0.69,3.1,35
21609,COMFITS,Men Dad Fit Jeans,470,1299,8.29,3.1,35
21610,LINARIA,Men Relaxed Fit Jeans,468,1299,8.31,3.1,35
21611,WROGN,Men Anti Fit Jeans,1623,2799,0.42,4.2,42
21612,LINARIA,Men Cotton Jogger Jeans,488,1299,8.11,4.2,42
21613,LINARIA,Men Relaxed Fit Jeans,470,1299,8.29,4.2,42
21614,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,470,1299,8.29,4.2,42
21615,LINARIA,Cargo Styles Stretchable Jeans,488,1299,8.11,4.2,42
21616,LINARIA,Men Jogger Jeans,470,1299,8.29,4.2,42
21617,Roadster,Men Regular Fit Mid-Rise Jeans,759,1899,0.6,4,63
21618,LINARIA,Regular Fit Mid Rise Jeans,611,1299,0.52,4,63
21619,LINARIA,Men Cotton Regular Fit Jeans,611,1299,0.52,4,63
21620,Flying Machine,Slim Fit Stretchable Jeans,1829,2999,0.39,4,63
21621,LINARIA,Men Mid-Rise Jeans,470,1299,8.29,4,63
21622,LINARIA,Men Relaxed Fit Jeans,470,1299,8.29,4,63
21623,Levis,Men 511 Slim Fit Jeans,1478,2899,0.49,4.3,264
21624,LINARIA,Men Relaxed Fit Jeans,611,1299,0.52,4.3,264
21625,LINARIA,Men Boyfriend Fit Jeans,467,1299,8.32,4.3,264
21626,United Colors of Benetton,Men Mid-Rise Regular Fit Jeans,467,1299,8.32,4.3,264
21627,LINARIA,Men Boyfriend Fit Jeans,488,1299,8.11,4.3,264
21628,LINARIA,Men Regular Fit Mid-Rise Jeans,467,1299,8.32,4.3,264
21629,Calvin Klein Jeans,Men Slim Fit Jeans,467,1299,8.32,4.3,264
21630,LINARIA,Men Mid-Rise Jeans,488,1299,8.11,4.3,264
21631,LINARIA,Men Relaxed Fit Cargo Jeans,488,1299,8.11,4.3,264
21632,WROGN,Men Slim Fit Stretchable Jeans,1275,2199,0.42,4.2,130
21633,LINARIA,Men Relaxed Fit Jeans,467,1299,8.32,4.2,130
21634,LINARIA,Men Regular Fit Cotton Jeans,488,1299,8.11,4.2,130
21635,Flying Machine,Men Relaxed Fit Jeans,2309,3499,0.34,4.2,130
21636,LINARIA,Men Cotton Relaxed Fit Jeans,467,1299,8.32,4.2,130
21637,LINARIA,Men Straight Fit Jeans,467,1299,8.32,4.2,130
21638,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,467,1299,8.32,4.2,130
21639,LINARIA,Men Baggy Fit Jeans,468,1299,8.31,4.2,130
21640,LINARIA,Men Relaxed Fit Jeans,489,1299,8.1,4.2,130
21641,Levis,Men 511 Slim Fit Jeans,2079,3999,0.48,3.9,31
21642,LINARIA,Men Mom Fit Mid-Rise Jeans,489,1299,8.1,3.9,31
21643,LINARIA,Men Regular Fit Jeans,468,1299,8.31,3.9,31
21644,Flying Machine,Men Slim Fit Jeans,1549,2499,0.38,3.9,31
21645,LINARIA,Men Boyfriend Fit Jeans,489,1299,8.1,3.3,12
21646,SZN,Men Slim Fit Mid-Rise Jeans,428,1299,0.67,3.3,12
21647,WROGN,Men Anti Fit Jeans,1399,2799,0.5,4.1,25
21648,SZN,Men Regular Fit Mid-Rise Jeans,428,1299,0.67,4.1,25
21649,LINARIA,Men Boyfriend Fit Jeans,611,1299,0.52,4.1,25
21650,Mufti,Men Mid-Rise Skinny Fit Jeans,1393,3399,0.59,3.8,16
21651,WROGN,Men Loose Fit Cotton Jeans,1374,2499,0.45,4.2,57
21652,Flying Machine,Men Slim Fit Jeans,1829,2999,0.39,4.6,5
21653,LINARIA,Men Cotton Relaxed Fit Jeans,467,1299,8.32,4.6,5
21654,LINARIA,Men Straight Fit Jeans,467,1299,8.32,4.6,5
21655,United Colors of Benetton,Men Relaxed Fit Mid-Rise Jeans,467,1299,8.32,4.6,5
21656,LINARIA,Men Baggy Fit Jeans,468,1299,8.31,4.6,5
21657,LINARIA,Men Relaxed Fit Jeans,489,1299,8.1,4.6,5
21658,WROGN,Men Anti Fit Jeans,1623,2799,0.42,4.2,42
21659,LINARIA,Men Mom Fit Mid-Rise Jeans,489,1299,8.1,4.2,42
21660,LINARIA,Men Regular Fit Jeans,468,1299,8.31,4.2,42
21661,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,468,1299,8.31,4.2,42
21662,LINARIA,Men Boyfriend Fit Jeans,489,1299,8.1,3.3,12
21663,SZN,Men Slim Fit Mid-Rise Jeans,428,1299,0.67,3.3,12
21664,Roadster,Men Regular Fit Mid-Rise Jeans,759,1899,0.6,4,63
21665,SZN,Men Regular Fit Mid-Rise Jeans,428,1299,0.67,4,63
21666,LINARIA,Men Boyfriend Fit Jeans,611,1299,0.52,4,63
21667,Flying Machine,Slim Fit Stretchable Jeans,1829,2999,0.39,4,63
21668,LINARIA,Men Cotton Jogger Jeans,488,1299,8.11,4,63
21669,LINARIA,Men Boyfriend Fit Jeans,490,1299,8.09,4,63
21670,Levis,Men 511 Slim Fit Jeans,1478,2899,0.49,4.3,264
21671,LINARIA,Men Mom Fit Mid-Rise Jeans,490,1299,8.09,4.3,264
21672,LINARIA,Men Jeans,470,1299,8.29,4.3,264
21673,United Colors of Benetton,Men Mid-Rise Regular Fit Jeans,470,1299,8.29,4.3,264
21674,LINARIA,Men Jogger Jeans,470,1299,8.29,4.3,264
21675,LINARIA,Men Mid-Rise Jeans,489,1299,8.1,4.3,264
21676,Calvin Klein Jeans,Men Slim Fit Jeans,489,1299,8.1,4.3,264
21677,LINARIA,Regular Fit Mid-Rise Jeans,468,1299,8.31,4.3,264
21678,LINARIA,Men Jeans,468,1299,8.31,4.3,264
21679,WROGN,Men Slim Fit Stretchable Jeans,1275,2199,0.42,4.2,130
21680,LINARIA,Men Jeans,468,1299,8.31,4.2,130
21681,SZN,Straight Fit Mid-Rise Jeans,415,1299,0.68,4.2,130
21682,Flying Machine,Men Relaxed Fit Jeans,2309,3499,0.34,4.2,130
21683,Metronaut,Light Fade Cotton Jeans,419,1299,8.8,4.2,130
21684,Metronaut,Men Tapered Fit Jeans,419,1299,8.8,4.2,130
21685,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,419,1299,8.8,4.2,130
21686,SZN,Men Slim Fit Mid-Rise Jeans,389,1299,0.7,4.2,130
21687,SZN,Men Slim Fit Mid-Rise Jeans,389,1299,0.7,4.2,130
21688,Levis,Men 511 Slim Fit Jeans,2079,3999,0.48,3.9,31
21689,Metronaut,Men Slim Fit Jeans,439,1299,8.6,3.9,31
21690,Metronaut,Men Tapered Fit Jeans,439,1299,8.6,3.9,31
21691,Flying Machine,Men Slim Fit Jeans,1549,2499,0.38,3.9,31
21692,Metronaut,Men  Regular Fit  Jeans,439,1299,8.6,3.9,31
21693,COMFITS,Men Light Fade Jeans,418,1299,8.81,3.9,31
21694,WROGN,Men Anti Fit Jeans,1399,2799,0.5,4.1,25
21695,COMFITS,Men Cotton Heavy Fade Jeans,418,1299,8.81,4.1,25
21696,COMFITS,Mid-Rise Stretchable Jeans,419,1299,8.8,4.1,25
21697,Mufti,Men Mid-Rise Skinny Fit Jeans,1393,3399,0.59,3.8,16
21698,COMFITS,Men Cotton Stretchable Jeans,418,1299,8.81,3.8,16
21699,COMFITS,Men Heavy Fade Jeans,420,1299,8.79,3.8,16
21700,FUGAZEE,Men Relaxed Fit Jeans,2099,3499,0.4,3.7,124
21701,WROGN,Men Loose Fit Cotton Jeans,1374,2499,0.45,4.2,57
21702,Flying Machine,Men Slim Fit Jeans,1829,2999,0.39,4.6,5
21703,LINARIA,Mid-Rise Regular Fit Jeans,418,1299,8.81,4.6,5
21704,LINARIA,Men Tapered Fit Jeans,418,1299,8.81,4.6,5
21705,United Colors of Benetton,Men Relaxed Fit Mid-Rise Jeans,418,1299,8.81,4.6,5
21706,LINARIA,Men Slim Fit Jeans,418,1299,8.81,4.6,5
21707,LINARIA,Men Cotton Cargo Styles Jeans,420,1299,8.79,4.6,5
21708,WROGN,Men Anti Fit Jeans,1623,2799,0.42,4.2,42
21709,LINARIA,Men Cotton Low-Rise Jeans,419,1299,8.8,4.2,42
21710,LINARIA,Men Slim Fit Cargo Style Jeans,420,1299,8.79,4.2,42
21711,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,420,1299,8.79,4.2,42
21712,LINARIA,Men Slim Fit Cotton Jeans,420,1299,8.79,4.2,42
21713,COMFITS,Regular Fit Stretchable Jeans,419,1299,8.8,4.2,42
21714,Roadster,Men Regular Fit Mid-Rise Jeans,759,1899,0.6,4,63
21715,COMFITS,Men Mid-Rise Jeans,418,1299,8.81,4,63
21716,COMFITS,Men Mid-Rise Stretchable Jeans,419,1299,8.8,4,63
21717,Flying Machine,Slim Fit Stretchable Jeans,1829,2999,0.39,4,63
21718,COMFITS,Men Skinny Fit Jeans,418,1299,8.81,4,63
21719,COMFITS,Men Mildly Distressed Jeans,418,1299,8.81,4,63
21720,Levis,Men 511 Slim Fit Jeans,1478,2899,0.49,4.3,264
21721,COMFITS,Men Mid-Rise Jeans,419,1299,8.8,4.3,264
21722,COMFITS,Men Relaxed Fit Jeans,420,1299,8.79,4.3,264
21723,United Colors of Benetton,Men Mid-Rise Regular Fit Jeans,420,1299,8.79,4.3,264
21724,COMFITS,Men Jeans,418,1299,8.81,4.3,264
21725,COMFITS,Men Jeans,420,1299,8.79,4.3,264
21726,Calvin Klein Jeans,Men Slim Fit Jeans,420,1299,8.79,4.3,264
21727,COMFITS,Men Jeans,418,1299,8.81,4.3,264
21728,COMFITS,Men Jeans,418,1299,8.81,4.3,264
21729,WROGN,Men Slim Fit Stretchable Jeans,1275,2199,0.42,4.2,130
21730,COMFITS,Men Jeans,418,1299,8.81,4.2,130
21731,COMFITS,Men Jeans,420,1299,8.79,4.2,130
21732,Flying Machine,Men Relaxed Fit Jeans,2309,3499,0.34,4.2,130
21733,LINARIA,Men Tapered Fit Jeans,419,1299,8.8,4.2,130
21734,LINARIA,Men Jeans,420,1299,8.79,4.2,130
21735,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,420,1299,8.79,4.2,130
21736,LINARIA,Men Relaxed Fit Jeans,420,1299,8.79,4.2,130
21737,LINARIA,Men Relaxed Fit Jeans,420,1299,8.79,4.2,130
21738,Levis,Men 511 Slim Fit Jeans,2079,3999,0.48,3.9,31
21739,LINARIA,Men Straight Fit Jeans,420,1299,8.79,3.9,31
21740,LINARIA,Men Jeans,418,1299,8.81,3.9,31
21741,Flying Machine,Men Slim Fit Jeans,1549,2499,0.38,3.9,31
21742,COMFITS,Men Jeans,418,1299,8.81,3.9,31
21743,COMFITS,Men Tapered Fit Jeans,418,1299,8.81,3.9,31
21744,WROGN,Men Anti Fit Jeans,1399,2799,0.5,4.1,25
21745,LINARIA,Men Jeans,419,1299,8.8,4.1,25
21746,LINARIA,Men Tapered Fit Jeans,419,1299,8.8,4.1,25
21747,Mufti,Men Mid-Rise Skinny Fit Jeans,1393,3399,0.59,3.8,16
21748,LINARIA,Men Straight Fit Jeans,418,1299,8.81,3.8,16
21749,LINARIA,Men Tapered Fit Jeans,419,1299,8.8,3.8,16
21750,FUGAZEE,Men Relaxed Fit Jeans,2099,3499,0.4,3.7,124
21751,WROGN,Men Loose Fit Cotton Jeans,1374,2499,0.45,4.2,57
21752,Flying Machine,Men Slim Fit Jeans,1829,2999,0.39,4.6,5
21753,LINARIA,Men Mid-Rise Jeans,420,1299,8.79,4.6,5
21754,LINARIA,Mildly Distressed Jeans,418,1299,8.81,4.6,5
21755,United Colors of Benetton,Men Relaxed Fit Mid-Rise Jeans,418,1299,8.81,4.6,5
21756,LINARIA,Men Mid-Rise Cotton Jeans,418,1299,8.81,4.6,5
21757,LINARIA,Mid-Rise Straight Fit Jeans,419,1299,8.8,4.6,5
21758,WROGN,Men Anti Fit Jeans,1623,2799,0.42,4.2,42
21759,LINARIA,Cargo Styles Jeans,419,1299,8.8,4.2,42
21760,LINARIA,Men Cotton Classic Jeans,419,1299,8.8,4.2,42
21761,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,419,1299,8.8,4.2,42
21762,LINARIA,Men Cargo Jeans,419,1299,8.8,4.2,42
21763,LINARIA,Men Slim Fit Cotton Jeans,420,1299,8.79,4.2,42
21764,Roadster,Men Regular Fit Mid-Rise Jeans,759,1899,0.6,4,63
21765,LINARIA,Mid-Rise Cargo Styles Jeans,420,1299,8.79,4,63
21766,LINARIA,Men Slim Fit Jeans,420,1299,8.79,4,63
21767,Flying Machine,Slim Fit Stretchable Jeans,1829,2999,0.39,4,63
21768,COMFITS,Men Slash Knee Jeans,379,1299,9.2,4,63
21769,COMFITS,Men Slash Knee Jeans,379,1299,9.2,4,63
21770,Levis,Men 511 Slim Fit Jeans,1478,2899,0.49,4.3,264
21771,COMFITS,Men Clean Look Jeans,379,1299,9.2,4.3,264
21772,COMFITS,Stretchable Slim Fit Jeans,380,1299,9.19,4.3,264
21773,United Colors of Benetton,Men Mid-Rise Regular Fit Jeans,380,1299,9.19,4.3,264
21774,COMFITS,Men Low Distress Jeans,379,1299,9.2,4.3,264
21775,COMFITS,Regular Fit Stretchable Jeans,380,1299,9.19,4.3,264
21776,Calvin Klein Jeans,Men Slim Fit Jeans,380,1299,9.19,4.3,264
21777,COMFITS,Men Regular Fit Cotton Jeans,380,1299,9.19,4.3,264
21778,COMFITS,Men Cotton Stretchable Jeans,380,1299,9.19,4.3,264
21779,WROGN,Men Slim Fit Stretchable Jeans,1275,2199,0.42,4.2,130
21780,COMFITS,Men Jeans,380,1299,9.19,4.2,130
21781,COMFITS,Men Slim Fit Cotton Jeans,380,1299,9.19,4.2,130
21782,Flying Machine,Men Relaxed Fit Jeans,2309,3499,0.34,4.2,130
21783,COMFITS,Men Jeans,378,1299,9.21,4.2,130
21784,COMFITS,Men Jeans,378,1299,9.21,4.2,130
21785,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,378,1299,9.21,4.2,130
21786,COMFITS,Men Jeans,377,1299,9.22,4.2,130
21787,COMFITS,Men Jeans,380,1299,9.19,4.2,130
21788,Levis,Men 511 Slim Fit Jeans,2079,3999,0.48,3.9,31
21789,COMFITS,Men Jeans,380,1299,9.19,3.9,31
21790,COMFITS,Men Jeans,380,1299,9.19,3.9,31
21791,Flying Machine,Men Slim Fit Jeans,1549,2499,0.38,3.9,31
21792,COMFITS,Men Tapered Fit Denim Jeans,380,1299,9.19,3.9,31
21793,COMFITS,Mid-Rise Low Distress Jeans,380,1299,9.19,3.9,31
21794,WROGN,Men Anti Fit Jeans,1399,2799,0.5,4.1,25
21795,LINARIA,Men Regular Fit Jeans,419,1299,8.8,4.1,25
21796,LINARIA,Regular Fit Cargo Styles Jeans,419,1299,8.8,4.1,25
21797,Mufti,Men Mid-Rise Skinny Fit Jeans,1393,3399,0.59,3.8,16
21798,COMFITS,Men Regular Fit Jeans,337,1299,0.74,3.8,16
21799,COMFITS,Men Mid-Rise Jeans,379,1299,9.2,3.8,16
21800,FUGAZEE,Men Relaxed Fit Jeans,2099,3499,0.4,3.7,124
21801,WROGN,Men Loose Fit Cotton Jeans,1374,2499,0.45,4.2,57
21802,Flying Machine,Men Slim Fit Jeans,1829,2999,0.39,4.6,5
21803,LINARIA,Men Tapered Fit Jeans,379,1299,9.2,4.6,5
21804,LINARIA,Men Straight Fit Jeans,379,1299,9.2,4.6,5
21805,United Colors of Benetton,Men Relaxed Fit Mid-Rise Jeans,379,1299,9.2,4.6,5
21806,LINARIA,Men Tapered Fit Jeans,379,1299,9.2,4.6,5
21807,LINARIA,Men Slim Fit Jeans,379,1299,9.2,4.6,5
21808,WROGN,Men Anti Fit Jeans,1623,2799,0.42,4.2,42
21809,LINARIA,Men Slash Knee Mid-Rise Jeans,379,1299,9.2,4.2,42
21810,LINARIA,Men Slim Fit Jeans,379,1299,9.2,4.2,42
21811,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,379,1299,9.2,4.2,42
21812,LINARIA,Men Slim Fit Jeans,379,1299,9.2,4.2,42
21813,LINARIA,Men Slim Fit Low-Rise Jeans,377,1299,9.22,4.2,42
21814,Roadster,Men Regular Fit Mid-Rise Jeans,759,1899,0.6,4,63
21815,LINARIA,Men Mid-Rise Slim Fit Jeans,377,1299,9.22,4,63
21816,LINARIA,Men Slim Fit Mid-Rise Jeans,377,1299,9.22,4,63
21817,Flying Machine,Slim Fit Stretchable Jeans,1829,2999,0.39,4,63
21818,LINARIA,Men Slim Fit Jeans,377,1299,9.22,4,63
21819,LINARIA,Men Slim Fit Jeans,380,1299,9.19,4,63
21820,Levis,Men 511 Slim Fit Jeans,1478,2899,0.49,4.3,264
21821,LINARIA,Men Slim Fit Jeans,378,1299,9.21,4.3,264
21822,LINARIA,Slim Fit Slash Knee Jeans,378,1299,9.21,4.3,264
21823,United Colors of Benetton,Men Mid-Rise Regular Fit Jeans,378,1299,9.21,4.3,264
21824,LINARIA,Men Cotton Slim Fit Jeans,379,1299,9.2,4.3,264
21825,LINARIA,Men Slim Fit Jeans,378,1299,9.21,4.3,264
21826,Calvin Klein Jeans,Men Slim Fit Jeans,378,1299,9.21,4.3,264
21827,LINARIA,Men Tapered Fit Cotton Jeans,378,1299,9.21,4.3,264
21828,LINARIA,Men Mid-Rise Slim Fit Jeans,377,1299,9.22,4.3,264
21829,WROGN,Men Slim Fit Stretchable Jeans,1275,2199,0.42,4.2,130
21830,LINARIA,Men Slim Fit Jeans,377,1299,9.22,4.2,130
21831,LINARIA,Men Mid-Rise Jeans,377,1299,9.22,4.2,130
21832,Flying Machine,Men Relaxed Fit Jeans,2309,3499,0.34,4.2,130
21833,LINARIA,Men Skinny Fit Jeans,377,1299,9.22,4.2,130
21834,LINARIA,Men Mid-Rise Jeans,377,1299,9.22,4.2,130
21835,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,377,1299,9.22,4.2,130
21836,LINARIA,Men Tapered Fit Jeans,377,1299,9.22,4.2,130
21837,LINARIA,Slim Fit Stretchable Jeans,378,1299,9.21,4.2,130
21838,Levis,Men 511 Slim Fit Jeans,2079,3999,0.48,3.9,31
21839,LINARIA,Men Mid-Rise Cotton Jeans,378,1299,9.21,3.9,31
21840,LINARIA,Men Tapered Fit Jeans,378,1299,9.21,3.9,31
21841,Flying Machine,Men Slim Fit Jeans,1549,2499,0.38,3.9,31
21842,MaverIQ,Straight Fit Mid-Rise Jeans,399,1299,9,3.9,31
21843,MaverIQ,Slim Fit Mid-Rise Jeans,399,1299,9,3.9,31
21844,WROGN,Men Anti Fit Jeans,1399,2799,0.5,4.1,25
21845,Calvin Klein Jeans,Men Straight Fit Jeans,1399,2799,0.5,4.1,25
21846,SPYKAR,Slim Fit Casual Jeans,2579,4299,0.4,4.1,25
21847,Mufti,Men Mid-Rise Skinny Fit Jeans,1393,3399,0.59,3.8,16
21848,SPYKAR,Men Slim Fit Mid-Rise Jeans,2219,3699,0.4,3.8,16
21849,SPYKAR,Men Regular Fit Jeans,1814,3299,0.45,3.8,16
21850,FUGAZEE,Men Relaxed Fit Jeans,2099,3499,0.4,3.7,124
21851,WROGN,Men Loose Fit Cotton Jeans,1374,2499,0.45,4.2,57
21852,Flying Machine,Men Slim Fit Jeans,1829,2999,0.39,4.6,5
21853,LINARIA,Men Tapered Fit Jeans,377,1299,9.22,4.6,5
21854,LINARIA,Slim Fit Stretchable Jeans,378,1299,9.21,4.6,5
21855,United Colors of Benetton,Men Relaxed Fit Mid-Rise Jeans,378,1299,9.21,4.6,5
21856,LINARIA,Men Mid-Rise Cotton Jeans,378,1299,9.21,4.6,5
21857,LINARIA,Men Tapered Fit Jeans,378,1299,9.21,4.6,5
21858,WROGN,Men Anti Fit Jeans,1623,2799,0.42,4.2,42
21859,MaverIQ,Straight Fit Mid-Rise Jeans,399,1299,9,4.2,42
21860,MaverIQ,Slim Fit Mid-Rise Jeans,399,1299,9,4.2,42
21861,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,399,1299,9,4.2,42
21862,Calvin Klein Jeans,Men Straight Fit Jeans,399,1299,9,4.2,42
21863,SPYKAR,Slim Fit Casual Jeans,2579,4299,0.4,4.2,42
21864,Roadster,Men Regular Fit Mid-Rise Jeans,759,1899,0.6,4,63
21865,SPYKAR,Men Slim Fit Mid-Rise Jeans,2219,3699,0.4,4,63
21866,SPYKAR,Men Regular Fit Jeans,1814,3299,0.45,4,63
21867,Flying Machine,Slim Fit Stretchable Jeans,1829,2999,0.39,4,63
21868,SPYKAR,Comfort Fit Casual Jeans,2699,4499,0.4,4,63
21869,SPYKAR,Men Regular Fit Mid-Rise Jeans,2699,4499,0.4,4,63
21870,Levis,Men 511 Slim Fit Jeans,1478,2899,0.49,4.3,264
21871,THE BEAR HOUSE,Mid Rise Skinny Fit Jean,1478,2899,0.49,4.3,264
21872,THE BEAR HOUSE,Men Skinny Fit Mid-Rise Jeans,1478,2899,0.49,4.3,264
21873,United Colors of Benetton,Men Mid-Rise Regular Fit Jeans,1478,2899,0.49,4.3,264
21874,THE BEAR HOUSE,Men Slim Fit Mid-Rise Jeans,1478,2899,0.49,4.3,264
21875,THE BEAR HOUSE,Men Slim Fit Mid-Rise Jeans,1478,2899,0.49,4.3,264
21876,Calvin Klein Jeans,Men Slim Fit Jeans,1478,2899,0.49,4.3,264
21877,THE BEAR HOUSE,Men Slim Fit Mid-Rise Jeans,1478,2899,0.49,4.3,264
21878,THE BEAR HOUSE,Mid Rise Slim Fit Jean,1478,2899,0.49,4.3,264
21879,WROGN,Men Slim Fit Stretchable Jeans,1275,2199,0.42,4.2,130
21880,THE BEAR HOUSE,Men Skinny Fit Mid-Rise Jeans,1275,2199,0.42,4.2,130
21881,THE BEAR HOUSE,Men Slim Fit Mid-Rise Jeans,1275,2199,0.42,4.2,130
21882,Flying Machine,Men Relaxed Fit Jeans,2309,3499,0.34,4.2,130
21883,fineblu,Men Relaxed Fit Mid-Rise Jeans,2999,4999,0.4,4.2,130
21884,fineblu,Men Slim Fit Mid-Rise Jeans,2999,4999,0.4,4.2,130
21885,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,2999,4999,0.4,4.2,130
21886,fineblu,Men Relaxed Fit Mid-Rise Jeans,2999,4999,0.4,4.2,130
21887,MaverIQ,Men Relaxed Fit Mid-Rise Jeans,480,1299,0.63,4.2,130
21888,Levis,Men 511 Slim Fit Jeans,2079,3999,0.48,3.9,31
21889,MaverIQ,Men Boyfriend Fit Jeans,480,1299,0.63,3.9,31
21890,MaverIQ,Men Mid-Rise Jeans,480,1299,0.63,3.9,31
21891,Flying Machine,Men Slim Fit Jeans,1549,2499,0.38,3.9,31
21892,MaverIQ,Men Boyfriend Fit Jeans,480,1299,0.63,3.9,31
21893,MaverIQ,Men Relaxed Fit Mid-Rise Jeans,480,1299,0.63,3.9,31
21894,WROGN,Men Anti Fit Jeans,1399,2799,0.5,4.1,25
21895,MaverIQ,Straight Fit Mid-Rise Jeans,480,1299,0.63,4.1,25
21896,MaverIQ,Men Regular Fit Mid-Rise Jeans,493,1299,0.62,4.1,25
21897,Mufti,Men Mid-Rise Skinny Fit Jeans,1393,3399,0.59,3.8,16
21898,MaverIQ,Relaxed Fit Cargo Denim Jeans,493,1299,0.62,3.8,16
21899,MaverIQ,Men Boyfriend Fit  Jeans,493,1299,0.62,3.8,16
21900,FUGAZEE,Men Relaxed Fit Jeans,2099,3499,0.4,3.7,124
21901,WROGN,Men Loose Fit Cotton Jeans,1374,2499,0.45,4.2,57
21902,Flying Machine,Men Slim Fit Jeans,1829,2999,0.39,4.6,5
21903,IZOD,Men Regular Fit Mid-Rise Jeans,2999,4999,0.4,4.6,5
21904,IZOD,Men Tapered Fit Mid-Rise Jeans,2249,4499,0.5,4.6,5
21905,United Colors of Benetton,Men Relaxed Fit Mid-Rise Jeans,2249,4499,0.5,4.6,5
21906,IZOD,Men Bootcut Fit Mid-Rise Jeans,2499,4999,0.5,4.6,5
